"","SkinType","Gender","Age","Lighting","Corruption","Severity","Service","sum_AP","n"
"875","Lighter","Feminine","19-45","Dim","jpeg-compression",1,"TinaFace",458.006435643564,461
"876","Lighter","Feminine","19-45","Dim","jpeg-compression",1,"Yolov5",451.215511551155,461
"877","Lighter","Feminine","19-45","Dim","jpeg-compression",2,"AWS",455.188118811881,461
"878","Lighter","Feminine","19-45","Dim","jpeg-compression",2,"Azure",443.939603960396,461
"879","Lighter","Feminine","19-45","Dim","jpeg-compression",2,"GCP",455.361881188119,458
"880","Lighter","Feminine","19-45","Dim","jpeg-compression",2,"MogFace",453.779207920792,461
"881","Lighter","Feminine","19-45","Dim","jpeg-compression",2,"TinaFace",455.008910891089,461
"882","Lighter","Feminine","19-45","Dim","jpeg-compression",2,"Yolov5",446.74504950495,461
"883","Lighter","Feminine","19-45","Dim","jpeg-compression",3,"AWS",453.431188118812,461
"884","Lighter","Feminine","19-45","Dim","jpeg-compression",3,"Azure",437.568316831683,461
"885","Lighter","Feminine","19-45","Dim","jpeg-compression",3,"GCP",454.979702970297,458
"886","Lighter","Feminine","19-45","Dim","jpeg-compression",3,"MogFace",450.123267326733,461
"887","Lighter","Feminine","19-45","Dim","jpeg-compression",3,"TinaFace",451.69801980198,461
"888","Lighter","Feminine","19-45","Dim","jpeg-compression",3,"Yolov5",443.24900990099,461
"889","Lighter","Feminine","19-45","Dim","jpeg-compression",4,"AWS",438.200495049505,461
"890","Lighter","Feminine","19-45","Dim","jpeg-compression",4,"Azure",421.126732673267,461
"891","Lighter","Feminine","19-45","Dim","jpeg-compression",4,"GCP",445.906930693069,458
"892","Lighter","Feminine","19-45","Dim","jpeg-compression",4,"MogFace",433.466831683168,461
"893","Lighter","Feminine","19-45","Dim","jpeg-compression",4,"TinaFace",428.756435643564,461
"894","Lighter","Feminine","19-45","Dim","jpeg-compression",4,"Yolov5",428.33597359736,461
"895","Lighter","Feminine","19-45","Dim","jpeg-compression",5,"AWS",412.112871287129,461
"896","Lighter","Feminine","19-45","Dim","jpeg-compression",5,"Azure",404.507425742574,461
"897","Lighter","Feminine","19-45","Dim","jpeg-compression",5,"GCP",432.187128712871,458
"898","Lighter","Feminine","19-45","Dim","jpeg-compression",5,"MogFace",403.026732673267,461
"899","Lighter","Feminine","19-45","Dim","jpeg-compression",5,"TinaFace",378.572277227723,461
"900","Lighter","Feminine","19-45","Dim","jpeg-compression",5,"Yolov5",407.606435643564,461
"901","Lighter","Feminine","45-64","Bright","gaussian-noise",1,"AWS",1341.34158415842,1364
"902","Lighter","Feminine","45-64","Bright","gaussian-noise",1,"Azure",1287.84358085809,1364
"903","Lighter","Feminine","45-64","Bright","gaussian-noise",1,"GCP",1334.04851485148,1364
"904","Lighter","Feminine","45-64","Bright","gaussian-noise",1,"MogFace",1267.64075907591,1364
"905","Lighter","Feminine","45-64","Bright","gaussian-noise",1,"TinaFace",1327.78905940594,1364
"906","Lighter","Feminine","45-64","Bright","gaussian-noise",1,"Yolov5",1183.98689061763,1365
"907","Lighter","Feminine","45-64","Bright","gaussian-noise",2,"AWS",1311.44108910891,1364
"908","Lighter","Feminine","45-64","Bright","gaussian-noise",2,"Azure",1238.74356435644,1364
"909","Lighter","Feminine","45-64","Bright","gaussian-noise",2,"GCP",1304.9801980198,1364
"910","Lighter","Feminine","45-64","Bright","gaussian-noise",2,"MogFace",1192.175,1364
"911","Lighter","Feminine","45-64","Bright","gaussian-noise",2,"TinaFace",1296.5551980198,1364
"912","Lighter","Feminine","45-64","Bright","gaussian-noise",2,"Yolov5",1114.2402640264,1365
"913","Lighter","Feminine","45-64","Bright","gaussian-noise",3,"AWS",1269.2198019802,1364
"914","Lighter","Feminine","45-64","Bright","gaussian-noise",3,"Azure",1147.82673267327,1364
"915","Lighter","Feminine","45-64","Bright","gaussian-noise",3,"GCP",1238.83663366337,1364
"916","Lighter","Feminine","45-64","Bright","gaussian-noise",3,"MogFace",1034.5798679868,1364
"917","Lighter","Feminine","45-64","Bright","gaussian-noise",3,"TinaFace",1235.10874587459,1364
"918","Lighter","Feminine","45-64","Bright","gaussian-noise",3,"Yolov5",905.441584158416,1365
"919","Lighter","Feminine","45-64","Bright","gaussian-noise",4,"AWS",1215.77475247525,1364
"920","Lighter","Feminine","45-64","Bright","gaussian-noise",4,"Azure",890.573267326733,1364
"921","Lighter","Feminine","45-64","Bright","gaussian-noise",4,"GCP",1124.17425742574,1364
"922","Lighter","Feminine","45-64","Bright","gaussian-noise",4,"MogFace",710.223267326733,1364
"923","Lighter","Feminine","45-64","Bright","gaussian-noise",4,"TinaFace",1033.11683168317,1364
"924","Lighter","Feminine","45-64","Bright","gaussian-noise",4,"Yolov5",220.708580858086,1365
"925","Lighter","Feminine","45-64","Bright","gaussian-noise",5,"AWS",1127.98432343234,1364
"926","Lighter","Feminine","45-64","Bright","gaussian-noise",5,"Azure",280.804455445545,1364
"927","Lighter","Feminine","45-64","Bright","gaussian-noise",5,"GCP",907.59100660066,1364
"928","Lighter","Feminine","45-64","Bright","gaussian-noise",5,"MogFace",197.289108910891,1364
"929","Lighter","Feminine","45-64","Bright","gaussian-noise",5,"TinaFace",403.506930693069,1364
"930","Lighter","Feminine","45-64","Bright","gaussian-noise",5,"Yolov5",0.201980198019802,1365
"931","Lighter","Feminine","45-64","Bright","shot-noise",1,"AWS",1340.74257425743,1364
"932","Lighter","Feminine","45-64","Bright","shot-noise",1,"Azure",1286.66278484991,1364
"933","Lighter","Feminine","45-64","Bright","shot-noise",1,"GCP",1333.30198019802,1364
"934","Lighter","Feminine","45-64","Bright","shot-noise",1,"MogFace",1263.75247524752,1364
"935","Lighter","Feminine","45-64","Bright","shot-noise",1,"TinaFace",1327.06353135313,1364
"936","Lighter","Feminine","45-64","Bright","shot-noise",1,"Yolov5",1180.7275223951,1365
"937","Lighter","Feminine","45-64","Bright","shot-noise",2,"AWS",1306.02326732673,1364
"938","Lighter","Feminine","45-64","Bright","shot-noise",2,"Azure",1229.34587458746,1364
"939","Lighter","Feminine","45-64","Bright","shot-noise",2,"GCP",1307.08465346535,1364
"940","Lighter","Feminine","45-64","Bright","shot-noise",2,"MogFace",1187.9877760853,1364
"941","Lighter","Feminine","45-64","Bright","shot-noise",2,"TinaFace",1290.41524752475,1364
"942","Lighter","Feminine","45-64","Bright","shot-noise",2,"Yolov5",1100.32153465347,1365
"943","Lighter","Feminine","45-64","Bright","shot-noise",3,"AWS",1266.83366336634,1364
"944","Lighter","Feminine","45-64","Bright","shot-noise",3,"Azure",1137.05693069307,1364
"945","Lighter","Feminine","45-64","Bright","shot-noise",3,"GCP",1247.67128712871,1364
"946","Lighter","Feminine","45-64","Bright","shot-noise",3,"MogFace",1040.75148514851,1364
"947","Lighter","Feminine","45-64","Bright","shot-noise",3,"TinaFace",1232.12599009901,1364
"948","Lighter","Feminine","45-64","Bright","shot-noise",3,"Yolov5",911.705610561056,1365
"949","Lighter","Feminine","45-64","Bright","shot-noise",4,"AWS",1206.09702970297,1364
"950","Lighter","Feminine","45-64","Bright","shot-noise",4,"Azure",779.398514851485,1364
"951","Lighter","Feminine","45-64","Bright","shot-noise",4,"GCP",1117.11930693069,1364
"952","Lighter","Feminine","45-64","Bright","shot-noise",4,"MogFace",555.811881188119,1364
"953","Lighter","Feminine","45-64","Bright","shot-noise",4,"TinaFace",958.329207920792,1364
"954","Lighter","Feminine","45-64","Bright","shot-noise",4,"Yolov5",80.5528877887789,1365
"955","Lighter","Feminine","45-64","Bright","shot-noise",5,"AWS",1141.59356435644,1364
"956","Lighter","Feminine","45-64","Bright","shot-noise",5,"Azure",311.688613861386,1364
"957","Lighter","Feminine","45-64","Bright","shot-noise",5,"GCP",960.171287128713,1364
"958","Lighter","Feminine","45-64","Bright","shot-noise",5,"MogFace",181.196534653465,1364
"959","Lighter","Feminine","45-64","Bright","shot-noise",5,"TinaFace",447.05297029703,1364
"960","Lighter","Feminine","45-64","Bright","shot-noise",5,"Yolov5",2.56666666666667,1365
"961","Lighter","Feminine","45-64","Bright","impulse-noise",1,"AWS",1327.97887788779,1364
"962","Lighter","Feminine","45-64","Bright","impulse-noise",1,"Azure",1273.15481612447,1364
"963","Lighter","Feminine","45-64","Bright","impulse-noise",1,"GCP",1326.25495049505,1364
"964","Lighter","Feminine","45-64","Bright","impulse-noise",1,"MogFace",1232.60411271896,1364
"965","Lighter","Feminine","45-64","Bright","impulse-noise",1,"TinaFace",1317.01452145214,1364
"966","Lighter","Feminine","45-64","Bright","impulse-noise",1,"Yolov5",1148.65403465347,1365
"967","Lighter","Feminine","45-64","Bright","impulse-noise",2,"AWS",1298.08465346535,1364
"968","Lighter","Feminine","45-64","Bright","impulse-noise",2,"Azure",1229.22062706271,1364
"969","Lighter","Feminine","45-64","Bright","impulse-noise",2,"GCP",1298.11221122112,1364
"970","Lighter","Feminine","45-64","Bright","impulse-noise",2,"MogFace",1147.17458745875,1364
"971","Lighter","Feminine","45-64","Bright","impulse-noise",2,"TinaFace",1277.92095709571,1364
"972","Lighter","Feminine","45-64","Bright","impulse-noise",2,"Yolov5",1087.61686403935,1365
"973","Lighter","Feminine","45-64","Bright","impulse-noise",3,"AWS",1279.02227722772,1364
"974","Lighter","Feminine","45-64","Bright","impulse-noise",3,"Azure",1185.1603960396,1364
"975","Lighter","Feminine","45-64","Bright","impulse-noise",3,"GCP",1262.50346534653,1364
"976","Lighter","Feminine","45-64","Bright","impulse-noise",3,"MogFace",1053.49702970297,1364
"977","Lighter","Feminine","45-64","Bright","impulse-noise",3,"TinaFace",1242.63250825082,1364
"978","Lighter","Feminine","45-64","Bright","impulse-noise",3,"Yolov5",968.95602310231,1365
"979","Lighter","Feminine","45-64","Bright","impulse-noise",4,"AWS",1221.2896039604,1364
"980","Lighter","Feminine","45-64","Bright","impulse-noise",4,"Azure",962.90198019802,1364
"981","Lighter","Feminine","45-64","Bright","impulse-noise",4,"GCP",1138.41402640264,1364
"982","Lighter","Feminine","45-64","Bright","impulse-noise",4,"MogFace",722.543564356436,1364
"983","Lighter","Feminine","45-64","Bright","impulse-noise",4,"TinaFace",1059.71633663366,1364
"984","Lighter","Feminine","45-64","Bright","impulse-noise",4,"Yolov5",253.711155115512,1365
"985","Lighter","Feminine","45-64","Bright","impulse-noise",5,"AWS",1147.93366336634,1364
"986","Lighter","Feminine","45-64","Bright","impulse-noise",5,"Azure",432.191089108911,1364
"987","Lighter","Feminine","45-64","Bright","impulse-noise",5,"GCP",942.902640264026,1364
"988","Lighter","Feminine","45-64","Bright","impulse-noise",5,"MogFace",279.994059405941,1364
"989","Lighter","Feminine","45-64","Bright","impulse-noise",5,"TinaFace",605.039108910891,1364
"990","Lighter","Feminine","45-64","Bright","impulse-noise",5,"Yolov5",0,1365
"991","Lighter","Feminine","45-64","Bright","defocus-blur",1,"AWS",1357.29257425743,1364
"992","Lighter","Feminine","45-64","Bright","defocus-blur",1,"Azure",1345.21276966982,1364
"993","Lighter","Feminine","45-64","Bright","defocus-blur",1,"GCP",1353.9801980198,1364
"994","Lighter","Feminine","45-64","Bright","defocus-blur",1,"MogFace",1354.51089108911,1364
"995","Lighter","Feminine","45-64","Bright","defocus-blur",1,"TinaFace",1338.62347949081,1364
"996","Lighter","Feminine","45-64","Bright","defocus-blur",1,"Yolov5",1299.25795792079,1365
"997","Lighter","Feminine","45-64","Bright","defocus-blur",2,"AWS",1347.30841584158,1364
"998","Lighter","Feminine","45-64","Bright","defocus-blur",2,"Azure",1333.5290897304,1364
"999","Lighter","Feminine","45-64","Bright","defocus-blur",2,"GCP",1347.11633663366,1364
"1000","Lighter","Feminine","45-64","Bright","defocus-blur",2,"MogFace",1344.9504950495,1364
"1001","Lighter","Feminine","45-64","Bright","defocus-blur",2,"TinaFace",1324.05785007072,1364
"1002","Lighter","Feminine","45-64","Bright","defocus-blur",2,"Yolov5",1279.02898396983,1365
"1003","Lighter","Feminine","45-64","Bright","defocus-blur",3,"AWS",1307.15297029703,1364
"1004","Lighter","Feminine","45-64","Bright","defocus-blur",3,"Azure",1300.150220022,1364
"1005","Lighter","Feminine","45-64","Bright","defocus-blur",3,"GCP",1324.20099009901,1364
"1006","Lighter","Feminine","45-64","Bright","defocus-blur",3,"MogFace",1316.77574257426,1364
"1007","Lighter","Feminine","45-64","Bright","defocus-blur",3,"TinaFace",1295.68811881188,1364
"1008","Lighter","Feminine","45-64","Bright","defocus-blur",3,"Yolov5",1235.54755225523,1365
"1009","Lighter","Feminine","45-64","Bright","defocus-blur",4,"AWS",1278.69108910891,1364
"1010","Lighter","Feminine","45-64","Bright","defocus-blur",4,"Azure",1264.86270627063,1364
"1011","Lighter","Feminine","45-64","Bright","defocus-blur",4,"GCP",1288.11782178218,1364
"1012","Lighter","Feminine","45-64","Bright","defocus-blur",4,"MogFace",1288.26435643564,1364
"1013","Lighter","Feminine","45-64","Bright","defocus-blur",4,"TinaFace",1272.22623762376,1364
"1014","Lighter","Feminine","45-64","Bright","defocus-blur",4,"Yolov5",1199.17227722772,1365
"1015","Lighter","Feminine","45-64","Bright","defocus-blur",5,"AWS",1252.56468646865,1364
"1016","Lighter","Feminine","45-64","Bright","defocus-blur",5,"Azure",1230.40561056106,1364
"1017","Lighter","Feminine","45-64","Bright","defocus-blur",5,"GCP",1239.62178217822,1364
"1018","Lighter","Feminine","45-64","Bright","defocus-blur",5,"MogFace",1256.75495049505,1364
"1019","Lighter","Feminine","45-64","Bright","defocus-blur",5,"TinaFace",1247.70396039604,1364
"1020","Lighter","Feminine","45-64","Bright","defocus-blur",5,"Yolov5",1166.89797029703,1365
"1021","Lighter","Feminine","45-64","Bright","glass-blur",1,"AWS",1362.72400990099,1364
"1022","Lighter","Feminine","45-64","Bright","glass-blur",1,"Azure",1355.45152643836,1364
"1023","Lighter","Feminine","45-64","Bright","glass-blur",1,"GCP",1358.2396039604,1364
"1024","Lighter","Feminine","45-64","Bright","glass-blur",1,"MogFace",1359.7202970297,1364
"1025","Lighter","Feminine","45-64","Bright","glass-blur",1,"TinaFace",1350.79938943894,1364
"1026","Lighter","Feminine","45-64","Bright","glass-blur",1,"Yolov5",1323.08191500469,1365
"1027","Lighter","Feminine","45-64","Bright","glass-blur",2,"AWS",1360.87920792079,1364
"1028","Lighter","Feminine","45-64","Bright","glass-blur",2,"Azure",1351.44837362308,1364
"1029","Lighter","Feminine","45-64","Bright","glass-blur",2,"GCP",1356.15544554455,1364
"1030","Lighter","Feminine","45-64","Bright","glass-blur",2,"MogFace",1358.45247524752,1364
"1031","Lighter","Feminine","45-64","Bright","glass-blur",2,"TinaFace",1345.20091937765,1364
"1032","Lighter","Feminine","45-64","Bright","glass-blur",2,"Yolov5",1311.00726955113,1365
"1033","Lighter","Feminine","45-64","Bright","glass-blur",3,"AWS",1359.33712871287,1364
"1034","Lighter","Feminine","45-64","Bright","glass-blur",3,"Azure",1350.34598513423,1364
"1035","Lighter","Feminine","45-64","Bright","glass-blur",3,"GCP",1354.7,1364
"1036","Lighter","Feminine","45-64","Bright","glass-blur",3,"MogFace",1357.70396039604,1364
"1037","Lighter","Feminine","45-64","Bright","glass-blur",3,"TinaFace",1343.27680693069,1364
"1038","Lighter","Feminine","45-64","Bright","glass-blur",3,"Yolov5",1306.0525940987,1365
"1039","Lighter","Feminine","45-64","Bright","glass-blur",4,"AWS",1357.91881188119,1364
"1040","Lighter","Feminine","45-64","Bright","glass-blur",4,"Azure",1348.29320832083,1364
"1041","Lighter","Feminine","45-64","Bright","glass-blur",4,"GCP",1353.95594059406,1364
"1042","Lighter","Feminine","45-64","Bright","glass-blur",4,"MogFace",1356.08168316832,1364
"1043","Lighter","Feminine","45-64","Bright","glass-blur",4,"TinaFace",1340.93810938237,1364
"1044","Lighter","Feminine","45-64","Bright","glass-blur",4,"Yolov5",1301.69020150229,1365
"1045","Lighter","Feminine","45-64","Bright","glass-blur",5,"AWS",1350.62673267327,1364
"1046","Lighter","Feminine","45-64","Bright","glass-blur",5,"Azure",1336.75450259312,1364
"1047","Lighter","Feminine","45-64","Bright","glass-blur",5,"GCP",1347.83118811881,1364
"1048","Lighter","Feminine","45-64","Bright","glass-blur",5,"MogFace",1347.22904290429,1364
"1049","Lighter","Feminine","45-64","Bright","glass-blur",5,"TinaFace",1326.86248624862,1364
"1050","Lighter","Feminine","45-64","Bright","glass-blur",5,"Yolov5",1280.44460459507,1365
"1051","Lighter","Feminine","45-64","Bright","motion-blur",1,"AWS",1321.77376237624,1364
"1052","Lighter","Feminine","45-64","Bright","motion-blur",1,"Azure",1313.46371287129,1364
"1053","Lighter","Feminine","45-64","Bright","motion-blur",1,"GCP",1346.78217821782,1364
"1054","Lighter","Feminine","45-64","Bright","motion-blur",1,"MogFace",1331.05495049505,1364
"1055","Lighter","Feminine","45-64","Bright","motion-blur",1,"TinaFace",1318.51796479648,1364
"1056","Lighter","Feminine","45-64","Bright","motion-blur",1,"Yolov5",1273.07329797265,1365
"1057","Lighter","Feminine","45-64","Bright","motion-blur",2,"AWS",1253.48663366337,1364
"1058","Lighter","Feminine","45-64","Bright","motion-blur",2,"Azure",1246.59442244224,1364
"1059","Lighter","Feminine","45-64","Bright","motion-blur",2,"GCP",1313.55891089109,1364
"1060","Lighter","Feminine","45-64","Bright","motion-blur",2,"MogFace",1269.91930693069,1364
"1061","Lighter","Feminine","45-64","Bright","motion-blur",2,"TinaFace",1254.94331683168,1364
"1062","Lighter","Feminine","45-64","Bright","motion-blur",2,"Yolov5",1214.41898004086,1365
"1063","Lighter","Feminine","45-64","Bright","motion-blur",3,"AWS",1165.08069306931,1364
"1064","Lighter","Feminine","45-64","Bright","motion-blur",3,"Azure",1165.40750825083,1364
"1065","Lighter","Feminine","45-64","Bright","motion-blur",3,"GCP",1249.8603960396,1364
"1066","Lighter","Feminine","45-64","Bright","motion-blur",3,"MogFace",1187.24306930693,1364
"1067","Lighter","Feminine","45-64","Bright","motion-blur",3,"TinaFace",1173.11831683168,1364
"1068","Lighter","Feminine","45-64","Bright","motion-blur",3,"Yolov5",1134.2196369637,1365
"1069","Lighter","Feminine","45-64","Bright","motion-blur",4,"AWS",1083.02475247525,1364
